Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Adult
2,39,1,8014,0,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Administrative,113.5,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
4,39,1,9003,1,Basic Education (3rd Cycle),133.1,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Service and Sales,160.0,0,0,0,1,0,0,43,0,13,18,19,18,14.63157895,0,10,13,14,13,14.23076923,1,15.5,2.8,-4.06,Graduate,1
1,18,1,9853,1,Complete Secondary Education,123.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,117.4,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0
1,51,1,9070,1,Complete Secondary Education,130.0,1,Higher Education - Undergraduate,Complete Secondary Education,Management,Craft and Related Trades,122.2,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.27272727,0,11.1,0.6,2.02,Graduate,0
1,1,2,9238,1,Complete Secondary Education,122.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Agriculture and Fishery,118.2,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0
1,1,1,9085,1,Complete Secondary Education,113.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,106.7,1,0,0,1,0,0,20,0,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,Dropout,0
1,1,5,9500,1,Complete Secondary Education,111.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Technicians,Professionals,108.2,1,0,0,1,0,0,20,0,2,7,9,6,13.26666667,0,0,7,10,5,12.3,0,12.4,0.5,1.79,Dropout,0
1,17,2,9853,1,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Professionals,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.66666667,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,Enrolled,0
1,1,1,9238,1,Complete Secondary Education,142.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Agriculture and Fishery,136.1,1,0,0,1,0,0,18,0,0,6,8,6,13.85714286,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate,0
1,17,2,9147,1,Complete Secondary Education,123.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,115.3,1,0,0,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,Enrolled,0
1,1,1,9085,1,Complete Secondary Education,131.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,139.8,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,Graduate,0
1,1,3,9773,1,Complete Secondary Education,158.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,157.0,1,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,7,6,12.57142857,0,10.8,1.4,1.74,Graduate,0
1,17,2,9500,1,Complete Secondary Education,122.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,131.0,1,0,0,1,0,0,18,0,0,7,7,6,12.51666667,1,0,7,7,6,12.51666667,1,7.6,2.6,0.32,Dropout,0
1,43,1,9500,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,100.0,0,0,0,1,0,0,20,0,0,7,11,6,11.61666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Enrolled,0
1,17,1,9238,1,Complete Secondary Education,154.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,140.4,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Enrolled,0
1,17,1,9147,1,Complete Secondary Education,120.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Professionals,Professionals,113.4,0,0,0,1,0,0,20,0,0,5,11,3,10.33333333,0,0,5,10,3,10.66666667,0,12.4,0.5,1.79,Enrolled,0
1,1,2,9085,1,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,137.0,0,0,0,1,0,0,18,0,0,5,12,5,13.14285714,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate,0
1,1,1,9147,1,Complete Secondary Education,127.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Technicians,Administrative,121.8,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,Graduate,0
1,17,1,9254,1,Complete Secondary Education,133.1,1,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,131.0,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,Dropout,1
1,1,2,9147,1,Complete Secondary Education,120.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,118.6,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate,0
1,1,1,171,1,Complete Secondary Education,137.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Plant and Machine Operators,122.3,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,0
1,1,1,9670,1,Complete Secondary Education,131.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,127.9,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduate,0
1,1,1,9085,1,Complete Secondary Education,130.0,1,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,121.3,1,0,0,1,0,0,19,0,0,6,15,6,14.16666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduate,0
1,17,6,9556,1,Complete Secondary Education,122.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,117.1,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0
1,44,1,9085,1,Other,160.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,160.0,1,0,0,1,0,0,20,0,1,6,7,6,14.16666667,0,1,6,17,5,13.77777778,0,12.4,0.5,1.79,Graduate,0
1,1,1,9853,1,Complete Secondary Education,146.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Professionals,145.3,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Enrolled,0
1,17,3,9238,1,Complete Secondary Education,131.0,1,Complete Secondary Education,Other Specific Qualifications,Administrative,Professionals,122.6,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate,0
1,17,6,9500,1,Complete Secondary Education,132.0,1,Complete Secondary Education,Other Specific Qualifications,Craft and Related Trades,Plant and Machine Operators,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.46714286,0,0,8,9,8,15.01111111,0,12.4,0.5,1.79,Graduate,0
1,1,3,9500,1,Complete Secondary Education,138.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Craft and Related Trades,124.9,1,0,0,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.74285714,0,13.9,-0.3,0.79,Dropout,0
1,17,2,9070,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,123.7,1,0,0,1,0,0,18,0,0,6,6,6,12.33333333,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduate,0
1,1,4,9147,1,Complete Secondary Education,126.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Craft and Related Trades,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate,0
1,17,6,9500,1,Complete Secondary Education,148.0,1,Complete Secondary Education,Incomplete Secondary Education,Professionals,Professionals,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0
1,43,1,9238,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.66666667,0,2,7,8,7,11.71428571,0,7.6,2.6,0.32,Graduate,0
1,1,1,9670,1,Complete Secondary Education,117.0,1,Complete Secondary Education,Other Specific Qualifications,Professionals,Plant and Machine Operators,109.3,0,0,1,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Dropout,0
1,17,1,9670,1,Complete Secondary Education,120.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Administrative,113.0,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduate,0
1,1,1,9773,1,Complete Secondary Education,153.0,1,Complete Secondary Education,Complete Secondary Education,Other,Other,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.83333333,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,Graduate,0
1,1,2,9500,1,Complete Secondary Education,117.0,1,Incomplete Secondary Education,Complete Secondary Education,Technicians,Agriculture and Fishery,112.1,0,0,0,1,0,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.89285714,0,11.1,0.6,2.02,Enrolled,0
1,18,1,9500,1,Complete Secondary Education,178.0,1,Incomplete Secondary Education,Complete Secondary Education,Technicians,Craft and Related Trades,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduate,0
1,1,5,9500,1,Complete Secondary Education,129.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,Graduate,0
1,1,6,9773,1,Complete Secondary Education,116.0,1,Incomplete Secondary Education,Complete Secondary Education,Technicians,Technicians,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.66666667,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduate,0
1,51,1,9147,1,Complete Secondary Education,99.0,1,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Professionals,99.7,1,0,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,Enrolled,1
1,1,3,9238,1,Complete Secondary Education,135.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Elementary Occupations,121.0,1,0,0,1,0,1,19,0,0,6,7,6,11.33333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,0
1,1,3,9500,1,Complete Secondary Education,141.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate,0
1,17,5,9853,1,Complete Secondary Education,132.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Service and Sales,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate,0
1,1,4,9254,1,Complete Secondary Education,132.0,1,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,0
1,17,1,9254,1,Complete Secondary Education,113.0,1,Complete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,Dropout,0
1,1,1,9147,1,Complete Secondary Education,134.0,1,Higher Education - Undergraduate,Incomplete Secondary Education,Management,Elementary Occupations,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,Graduate,0
1,1,1,9500,1,Complete Secondary Education,136.0,1,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.86333333,0,0,8,9,7,14.17857143,0,11.1,0.6,2.02,Graduate,0
1,1,1,171,1,Complete Secondary Education,136.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Management,Craft and Related Trades,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0
1,1,1,9085,1,Complete Secondary Education,129.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate,0
1,17,1,9853,1,Complete Secondary Education,138.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Service and Sales,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,Enrolled,0
1,1,1,9853,1,Complete Secondary Education,137.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate,0
1,43,1,9853,1,Complete Secondary Education,115.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Management,Administrative,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.66666667,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Dropout,1
1,1,1,9853,1,Complete Secondary Education,129.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,0
1,1,1,9147,1,Complete Secondary Education,131.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate,0
1,17,2,9238,1,Complete Secondary Education,133.0,1,Complete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Plant and Machine Operators,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,Graduate,0
1,1,3,9238,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Elementary Occupations,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,Graduate,0
1,39,1,8014,0,Complete Secondary Education,120.0,1,Complete Secondary Education,Incomplete Secondary Education,Service and Sales,Craft and Related Trades,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate,1
1,1,1,9670,1,Complete Secondary Education,128.0,1,Incomplete Secondary Education,Complete Secondary Education,Technicians,Management,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Dropout,0
1,1,1,9500,1,Complete Secondary Education,127.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,Graduate,0
1,1,2,9500,1,Complete Secondary Education,134.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate,0
1,17,5,9853,1,Complete Secondary Education,132.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Dropout,1
1,17,2,9670,1,Complete Secondary Education,124.0,1,Complete Secondary Education,Incomplete Secondary Education,Administrative,Technicians,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,0
1,17,1,9773,1,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduate,0
3,39,1,9003,1,Complete Secondary Education,170.0,1,Complete Secondary Education,Other Specific Qualifications,Service and Sales,Service and Sales,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Enrolled,1
1,17,3,9238,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Craft and Related Trades,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.66666667,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduate,0
1,39,1,9500,1,Higher Education - Bachelor/Degree,130.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Management,Management,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,Graduate,1
1,43,1,9238,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Craft and Related Trades,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,Dropout,1
1,39,1,9085,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,130.0,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled,1
1,17,2,9556,1,Complete Secondary Education,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Professionals,Elementary Occupations,108.0,0,0,0,1,0,0,20,0,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate,0
1,17,1,9500,1,Complete Secondary Education,131.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Technicians,Administrative,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,Graduate,0
1,42,1,8014,0,Complete Secondary Education,150.0,1,Incomplete Secondary Education,Higher Education - Undergraduate,Technicians,Service and Sales,148.0,0,0,0,1,0,0,26,0,0,6,10,3,11.66666667,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduate,1
1,17,2,9254,1,Complete Secondary Education,125.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,Dropout,0
1,1,1,9670,1,Complete Secondary Education,131.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,123.0,1,0,0,1,0,1,18,0,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled,0
1,39,1,9853,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduate,1
1,1,2,9500,1,Complete Secondary Education,123.0,1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout,0
1,1,5,9853,1,Complete Secondary Education,141.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Administrative,133.0,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout,0
1,7,1,9500,1,Higher Education - Bachelor/Degree,140.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Administrative,140.0,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,Dropout,1
1,43,1,9853,1,Complete Secondary Education,140.0,1,Higher Education - Undergraduate,Complete Secondary Education,Professionals,Professionals,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,Graduate,1
1,44,1,9991,0,Other,140.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Craft and Related Trades,140.0,0,0,0,1,0,1,26,0,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,Enrolled,1
1,39,1,9773,1,Other,133.1,1,Incomplete Secondary Education,Incomplete Secondary Education,Professionals,Technicians,104.0,0,0,1,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,1
1,18,3,9070,1,Complete Secondary Education,131.0,1,Complete Secondary Education,Other Specific Qualifications,Administrative,Administrative,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,0
1,17,2,9254,1,Complete Secondary Education,143.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Service and Sales,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0
1,18,2,9147,1,Complete Secondary Education,132.0,1,Higher Education - Undergraduate,Higher Education - Undergraduate,Administrative,Agriculture and Fishery,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,Dropout,0
1,43,1,9238,1,Complete Secondary Education,143.0,1,Complete Secondary Education,Other Specific Qualifications,Administrative,Plant and Machine Operators,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,Enrolled,1
1,17,3,9500,1,Complete Secondary Education,141.0,1,Other Specific Qualifications,Complete Secondary Education,Plant and Machine Operators,Technicians,129.0,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate,0
1,39,1,9085,1,Complete Secondary Education,133.1,1,Complete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,1
1,17,4,9070,1,Complete Secondary Education,148.0,1,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Management,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduate,0
1,1,1,9254,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate,1
1,1,1,8014,0,Complete Secondary Education,120.0,1,Complete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Professionals,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,Enrolled,1
1,39,1,9147,1,Complete Secondary Education,140.0,1,Complete Secondary Education,Higher Education - Undergraduate,Technicians,Professionals,118.0,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,1
